giveaway_airdrop,SPLASHES_GIVEAWAY_AIRDROP,SPLASHES_GIVEAWAY_AIRDROP,,2.5,0.6,0.6,1,1,mp_bonus_start,,playercard_splash
giveaway_juggernaut,SPLASHES_GIVEAWAY_JUGGERNAUT,SPLASHES_GIVEAWAY_JUGGERNAUT,,2.5,0.6,0.6,1,1,mp_bonus_start,,playercard_splash
giveaway_juggernaut_maniac,SPLASHES_GIVEAWAY_MANIAC,SPLASHES_GIVEAWAY_MANIAC,,2.5,0.6,0.6,1,1,mp_bonus_start,,playercard_splash
giveaway_sentry,SPLASHES_GIVEAWAY_SENTRY,SPLASHES_GIVEAWAY_SENTRY,,2.5,0.6,0.6,1,1,mp_bonus_start,,playercard_splash
hijacked_emergency_airdrop,SPLASHES_HIJACKED_EMERGENCY_AIRDROP,SPLASHES_HIJACKED_EMERGENCY_AIRDROP,,2.5,0.6,0.6,1,1,mp_defcon_down,,playercard_splash
callout_kill_streaking,SPLASHES_KILL_STREAKING,SPLASHES_KILL_STREAKING,,4,1,1,1,1,mp_card_slide,,playercard_splash
callout_3xkill,SPLASHES_TRIPLEKILL,SPLASHES_TRIPLEKILL,,4,1,1,1,1,null,,playercard_splash
callout_3xpluskill,SPLASHES_MULTIKILL,SPLASHES_MULTIKILL,,4,1,1,1,1,null,,playercard_splash
callout_bombplanted,SPLASHES_BOMB_PLANTED,SPLASHES_BOMB_PLANTED,,4,1,1,1,1,null,,playercard_splash
callout_bombdefused,SPLASHES_BOMB_DEFUSED,SPLASHES_BOMB_DEFUSED,,4,1,1,1,1,null,,playercard_splash
callout_firstblood,SPLASHES_FIRSTBLOOD,SPLASHES_FIRSTBLOOD,,4,1,1,1,1,null,,playercard_splash
callout_lastenemyalive,SPLASHES_LAST_ENEMY_ALIVE,SPLASHES_LAST_ENEMY_ALIVE,,4,1,1,1,1,null,,playercard_splash
callout_lastteammemberalive,SPLASHES_LAST_TEAM_MEMBER_ALIVE,SPLASHES_LAST_TEAM_MEMBER_ALIVE,,4,1,1,1,1,null,,playercard_splash
callout_eliminated,SPLASHES_ELIMINATED,SPLASHES_ELIMINATED,,4,1,1,1,1,null,,playercard_splash
callout_deserted,SPLASHES_DESERTED,SPLASHES_DESERTED,,4,1,1,1,1,null,,playercard_splash
callout_got_infected,SPLASHES_GOT_INFECTED,SPLASHES_GOT_INFECTED,,4,1,1,1,1,null,,playercard_splash
callout_infected,SPLASHES_INFECTED_SURVIVOR,SPLASHES_INFECTED_SURVIVOR,,4,1,1,1,1,null,,playercard_splash
callout_final_survivor,SPLASHES_FINAL_SURVIVOR,SPLASHES_FINAL_SURVIVOR,,4,1,1,1,1,null,,playercard_splash
callout_first_infected,SPLASHES_FIRST_INFECTED,SPLASHES_FIRST_INFECTED,,4,1,1,1,1,null,,playercard_splash
callout_killed_juggernaut,SPLASHES_KILLED_JUGGERNAUT,SPLASHES_KILLED_JUGGERNAUT,,4,1,1,1,1,null,,playercard_splash
callout_killed_maniac,SPLASHES_KILLED_MANIAC,SPLASHES_KILLED_MANIAC,,4,1,1,1,1,null,,playercard_splash
callout_dropped_juggernaut,SPLASHES_DROPPED_JUGGERNAUT,SPLASHES_DROPPED_JUGGERNAUT,,4,1,1,1,1,null,,playercard_splash
callout_bombtaken,SPLASHES_BOMB_TAKEN,SPLASHES_BOMB_TAKEN,,4,1,1,1,1,null,,playercard_splash
callout_bombdropped,SPLASHES_BOMB_DROPPED,SPLASHES_BOMB_DROPPED,,4,1,1,1,1,null,,playercard_splash
callout_securedposition,SPLASHES_SECURED_POSITION,SPLASHES_SECURED_POSITION,,4,1,1,1,1,null,,playercard_splash
callout_securedposition_a,SPLASHES_SECURED_POSITION_A,SPLASHES_SECURED_POSITION_A,,4,1,1,1,1,null,,playercard_splash
callout_securedposition_b,SPLASHES_SECURED_POSITION_B,SPLASHES_SECURED_POSITION_B,,4,1,1,1,1,null,,playercard_splash
callout_securedposition_c,SPLASHES_SECURED_POSITION_C,SPLASHES_SECURED_POSITION_C,,4,1,1,1,1,null,,playercard_splash
callout_killcarrier,SPLASHES_KILLED_CARRIER,SPLASHES_KILLED_CARRIER,,4,1,1,1,1,null,,playercard_splash
callout_killconfirmed,SPLASHES_KILL_CONFIRMED,SPLASHES_KILL_CONFIRMED,,4,1,1,1,1,null,,playercard_splash
callout_hvt_killed,SPLASHES_HVT_KILLED,SPLASHES_HVT_KILLED,,4,1,1,1,1,null,,playercard_splash
callout_mugged,SPLASHES_MUGGED,SPLASHES_MUGGED_DESC,,3,0.75,0.25,0.25,1,mp_splash_screen_default,,urgent_splash
callout_mugger,SPLASHES_MUGGER,SPLASHES_MUGGER_DESC,,3,0.25,0.75,0.25,1,mp_defcon_down,,urgent_splash
mugger_megadrop,SPLASHES_MUGGER_MEGADROP,SPLASHES_MUGGER_DESC,,4,0.75,0.75,0.25,1,mugger_mega_mugging,,splash
callout_tags_banked,SPLASHES_TAGS_BANKED,SPLASHES_TAGS_BANKED,,4,0.25,0.75,0.25,1,mugger_tags_banked,,urgent_splash
mugger_suicide,SPLASHES_MUGGER_SUICIDE,SPLASHES_MUGGED_DESC,,3,0.75,0.25,0.25,1,mp_splash_screen_default,,urgent_splash
mugger_jackpot_incoming,SPLASHES_MUGGER_AIRDROP,SPLASHES_MUGGER_AIRDROP,,3,0.75,0.75,0.25,1,mp_killstreak_jet,,splash
mugger_jackpot,SPLASHES_MUGGER_JACKPOT,SPLASHES_MUGGER_JACKPOT_DESC,,3,0.75,0.75,0.25,1,mugger_mega_drop,,splash
callout_new_juggernaut,SPLASHES_NEW_JUGGERNAUT,SPLASHES_NEW_JUGGERNAUT,,4,1,1,1,1,null,,playercard_splash
callout_top_gun_rank,SPLASHES_TOP_GUN_RANK,SPLASHES_TOP_GUN_RANK,,4,1,1,1,1,null,,playercard_splash
revived,SPLASHES_REVIVED,SPLASHES_REVIVED,,3,0.75,0.25,0.25,1,null,,playercard_splash
callout_time_added,SPLASHES_TIMEADDED,SPLASHES_TIMEADDED,,4,1,1,1,1,null,,playercard_splash
callout_destroyed_objective,SPLASHES_DESTROYED_OBJECTIVE,SPLASHES_DESTROYED_OBJECTIVE,,4,1,1,1,1,null,,playercard_splash
callout_saved_objective,SPLASHES_SAVED_OBJECTIVE,SPLASHES_SAVED_OBJECTIVE,,4,1,1,1,1,null,,playercard_splash
denied,SPLASHES_DENIED,SPLASHES_DENIED_DESC,,2.5,0.75,0.25,0.25,1,mp_splash_screen_default,,splash
destroyed_insertion,SPLASHES_DESTROYED_INSERTION,SPLASHES_DESTROYED_INSERTION,,2.5,0.75,0.25,0.25,1,mp_defcon_down,,playercard_splash
reviver,SPLASHES_REVIVER,SPLASHES_REVIVER_DESC,,1.5,0.75,0.25,0.25,1,mp_splash_screen_default,,splash
one_shot_kill,SPLASHES_ONE_SHOT_KILL,SPLASHES_ONE_SHOT_KILL_DESC,,1.5,0.75,0.25,0.25,1,mp_splash_screen_default,,splash
ninja_defuse,SPLASHES_NINJA_DEFUSE,SPLASHES_NINJA_DEFUSE_DESC,popup_bomb_ninja,1.5,0.75,0.25,0.25,1,mp_splash_screen_default,,splash
promotion,RANK_PROMOTED,RANK_PROMOTED,,4,0.75,0.25,0.25,1,mp_level_up,,promotion_splash
promotion_weapon,RANK_PROMOTED_WEAPON,RANK_PROMOTED_WEAPON,,4,0.75,0.25,0.25,1,mp_level_up,,promotion_weapon_splash
blitz_score_enemy,SPLASHES_BLITZ_SCORE_ENEMY,SPLASHES_BLITZ_SCORE_ENEMY_DESC,blitz_enemy_score,4,1,0.8,0.4,1,mp_blitz_enemy_score,,urgent_splash
blitz_score_team,SPLASHES_BLITZ_SCORE_TEAM,SPLASHES_BLITZ_SCORE_TEAM_DESC,blitz_team_score,4,1,0.8,0.4,1,mp_blitz_friendly_score,,urgent_splash
killedTheHunter,SPLASHES_KILLED_THE_HUNTER,SPLASHES_KILLED_THE_HUNTER_DESC,,4,1,0.8,0.4,1,mp_splash_screen_default,,splash
banked_tag,SPLASHES_BANKED_TAG,SPLASHES_BANKED_TAG_DESC,,4,1,0.8,0.4,1,mp_splash_screen_default,,splash
first_infected,SPLASHES_FIRST_INFECTED,SPLASHES_FIRST_INFECTED_DESC,popup_infected_first,4,1,0.8,0.4,1,mp_splash_screen_default,,splash
ch_iw6_riotshield,WEAPON_RIOTSHIELD,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_m9a1,WEAPON_M9A1,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_p226,WEAPON_P226,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_mp443,WEAPON_MP443,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_magnum,WEAPON_MAGNUM,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pdw,WEAPON_PDW,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss,WEAPON_KRISS,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19,WEAPON_PP19,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr,WEAPON_VEPR,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar,WEAPON_MICROTAR,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_cbjms,WEAPON_CBJMS,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_k7,WEAPON_K7,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_knifeonly,WEAPON_KNIFE_ONLY,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_bren,WEAPON_BREN,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_ak12,WEAPON_AK12,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_sc2010,WEAPON_SC2010,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_honeybadger,WEAPON_HONEYBADGER,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_arx160,WEAPON_ARX160,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_fads,WEAPON_FADS,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_msbs,WEAPON_MSBS,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_r5rgp,WEAPON_R5RGP,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_mk32,WEAPON_MK32,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_rgm,WEAPON_RGM,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_panzerfaust3,WEAPON_PANZERFAUST3,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vks,WEAPON_VKS,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_l115a3,WEAPON_L115A3,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_usr,WEAPON_USR,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_gm6,WEAPON_GM6,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_imbel,WEAPON_IMBEL,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_g28,WEAPON_G28,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_mk14,WEAPON_MK14,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_svu,WEAPON_SVU,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_mts255,WEAPON_MTS255,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_fp6,WEAPON_FP6,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_maul,WEAPON_MAUL,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_uts15,WEAPON_UTS15,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_m27,WEAPON_M27,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_ameli,WEAPON_AMELI,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kac,WEAPON_KAC,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_lsat,WEAPON_LSAT,OPERATIONS_GET_N_KILLS,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_crouch,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_CROUCH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_assist,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_ASSIST_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_damage,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_DAMAGE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_throwingknife,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_THROWINGKNIFE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_c4,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_C4_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_pistol,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_PISTOL_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_explosive,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_EXPLOSIVE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_backsmasher,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_BACKSMASHER_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_consecutive,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_CONSECUTIVE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_noperks,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_NOPERKS_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_riotshield_allcamo,WEAPON_RIOTSHIELD,OPERATIONS_KILLS_ALLCAMO_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_crouch,WEAPON_KRISS,OPERATIONS_KILLS_CROUCH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_assists,WEAPON_KRISS,OPERATIONS_KILLS_ASSISTS_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_defender,WEAPON_KRISS,OPERATIONS_KILLS_RESCUES_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_noattach,WEAPON_KRISS,OPERATIONS_KILLS_NOATTACH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_hipfire,WEAPON_KRISS,OPERATIONS_KILLS_HIPFIRE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_consecutive,WEAPON_KRISS,OPERATIONS_KILLS_CONSECUTIVE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_pointblank,WEAPON_KRISS,OPERATIONS_KILLS_POINTBLANK_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_reload,WEAPON_KRISS,OPERATIONS_KILLS_RELOAD_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_sliding,WEAPON_KRISS,OPERATIONS_KILLS_SLIDING_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_leaning,WEAPON_KRISS,OPERATIONS_KILLS_LEANING_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_kriss_allcamo,WEAPON_KRISS,OPERATIONS_KILLS_ALLCAMO_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_crouch,WEAPON_PP19,OPERATIONS_KILLS_CROUCH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_assists,WEAPON_PP19,OPERATIONS_KILLS_ASSISTS_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_defender,WEAPON_PP19,OPERATIONS_KILLS_RESCUES_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_noattach,WEAPON_PP19,OPERATIONS_KILLS_NOATTACH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_hipfire,WEAPON_PP19,OPERATIONS_KILLS_HIPFIRE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_consecutive,WEAPON_PP19,OPERATIONS_KILLS_CONSECUTIVE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_pointblank,WEAPON_PP19,OPERATIONS_KILLS_POINTBLANK_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_reload,WEAPON_PP19,OPERATIONS_KILLS_RELOAD_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_sliding,WEAPON_PP19,OPERATIONS_KILLS_SLIDING_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_leaning,WEAPON_PP19,OPERATIONS_KILLS_LEANING_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_pp19_allcamo,WEAPON_PP19,OPERATIONS_KILLS_ALLCAMO_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_crouch,WEAPON_VEPR,OPERATIONS_KILLS_CROUCH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_assists,WEAPON_VEPR,OPERATIONS_KILLS_ASSISTS_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_defender,WEAPON_VEPR,OPERATIONS_KILLS_RESCUES_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_noattach,WEAPON_VEPR,OPERATIONS_KILLS_NOATTACH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_hipfire,WEAPON_VEPR,OPERATIONS_KILLS_HIPFIRE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_consecutive,WEAPON_VEPR,OPERATIONS_KILLS_CONSECUTIVE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_pointblank,WEAPON_VEPR,OPERATIONS_KILLS_POINTBLANK_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_reload,WEAPON_VEPR,OPERATIONS_KILLS_RELOAD_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_sliding,WEAPON_VEPR,OPERATIONS_KILLS_SLIDING_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_leaning,WEAPON_VEPR,OPERATIONS_KILLS_LEANING_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_vepr_allcamo,WEAPON_VEPR,OPERATIONS_KILLS_ALLCAMO_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_crouch,WEAPON_MICROTAR,OPERATIONS_KILLS_CROUCH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_assists,WEAPON_MICROTAR,OPERATIONS_KILLS_ASSISTS_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_defender,WEAPON_MICROTAR,OPERATIONS_KILLS_RESCUES_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_noattach,WEAPON_MICROTAR,OPERATIONS_KILLS_NOATTACH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_hipfire,WEAPON_MICROTAR,OPERATIONS_KILLS_HIPFIRE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_consecutive,WEAPON_MICROTAR,OPERATIONS_KILLS_CONSECUTIVE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_pointblank,WEAPON_MICROTAR,OPERATIONS_KILLS_POINTBLANK_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_reload,WEAPON_MICROTAR,OPERATIONS_KILLS_RELOAD_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_sliding,WEAPON_MICROTAR,OPERATIONS_KILLS_SLIDING_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_leaning,WEAPON_MICROTAR,OPERATIONS_KILLS_LEANING_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_microtar_allcamo,WEAPON_MICROTAR,OPERATIONS_KILLS_ALLCAMO_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_cbjms_crouch,WEAPON_CBJMS,OPERATIONS_KILLS_CROUCH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_cbjms_assists,WEAPON_CBJMS,OPERATIONS_KILLS_ASSISTS_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_cbjms_defender,WEAPON_CBJMS,OPERATIONS_KILLS_RESCUES_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_cbjms_noattach,WEAPON_CBJMS,OPERATIONS_KILLS_NOATTACH_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_cbjms_hipfire,WEAPON_CBJMS,OPERATIONS_KILLS_HIPFIRE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_cbjms_consecutive,WEAPON_CBJMS,OPERATIONS_KILLS_CONSECUTIVE_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
ch_iw6_cbjms_pointblank,WEAPON_CBJMS,OPERATIONS_KILLS_POINTBLANK_DESC,popup_safeguard_maxammo,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge_splash
