ch_enemy_down,OPERATIONS_ENEMY_DOWN,OPERATIONS_DESC_ENEMY_DOWN,CHALLENGE_BLANK,100,intimidation,,,,1,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_shooting_star,OPERATIONS_SHOOTING_STAR,OPERATIONS_DESC_SHOOTING_STAR,CHALLENGE_BLANK,100,intimidation,,,,1,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_incoming,OPERATIONS_INCOMING,OPERATIONS_DESC_INCOMING,CHALLENGE_LEVEL,10,prestige,,,,75,6000,150,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_helo_pilot,OPERATIONS_HELO_PILOT,OPERATIONS_DESC_HELO_PILOT,CHALLENGE_LEVEL,10,prestige,,,,75,6000,150,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_long_distance_shooter,OPERATIONS_LONG_DISTANCE_SHOOTER,OPERATIONS_DESC_LONG_DISTANCE_SHOOTER,CHALLENGE_LEVEL,10,prestige,,,,25,6000,50,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_clusterfunk,OPERATIONS_CLUSTER_FUNK,OPERATIONS_DESC_CLUSTER_FUNK,CHALLENGE_LEVEL,10,prestige,,,,50,6000,100,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_vulture,OPERATIONS_VULTURE,OPERATIONS_DESC_VULTURE,CHALLENGE_LEVEL,10,prestige,,,,50,6000,100,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_overlord,OPERATIONS_OVERLORD,OPERATIONS_DESC_OVERLORD,CHALLENGE_LEVEL,10,prestige,,,,50,6000,100,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_choppervet,OPERATIONS_CHOPPER_VETERAN,OPERATIONS_DESC_CHOPPER_VETERAN,CHALLENGE_LEVEL,10,prestige,,,,75,6000,150,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_downboy,OPERATIONS_DOWN_BOY,OPERATIONS_DESC_DOWN_BOY,CHALLENGE_LEVEL,10,prestige,,,,75,6000,150,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_assisted_firepower,OPERATIONS_ASSISTED_FIREPOWER,OPERATIONS_DESC_ASSISTED_FIREPOWER,CHALLENGE_LEVEL,100,elite,,,,25,6000,50,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_outsmarted,OPERATIONS_OUTSMARTED,OPERATIONS_DESC_OUTSMARTED,CHALLENGE_LEVEL,100,elite,,,,50,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_painless,OPERATIONS_OL_PAINLESS,OPERATIONS_DESC_OL_PAINLESS,CHALLENGE_LEVEL,100,elite,,,,75,6000,150,8000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_looknohands,OPERATIONS_LOOK_NO_HANDS,OPERATIONS_DESC_LOOK_NO_HANDS,CHALLENGE_LEVEL,10,prestige,,,,75,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_guninabox,OPERATIONS_GUN_IN_A_BOX,OPERATIONS_DESC_GUN_IN_A_BOX,CHALLENGE_LEVEL,10,prestige,,,,3,6000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_hijacker,OPERATIONS_HIJACKER,OPERATIONS_DESC_HIJACKER,CHALLENGE_LEVEL,1000,prestige,,,,5,4000,10,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bigfoot,OPERATIONS_KILL_GHILLIE_SUIT,OPERATIONS_DESC_CLASSIFIED,CHALLENGE_BLANK,1000,,,,,1,1000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_ghostbusted,OPERATIONS_KILL_PMC_ELITE_HEAVY,OPERATIONS_DESC_CLASSIFIED,CHALLENGE_BLANK,1000,,,,,1,4000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_always_deadly,OPERATIONS_ALWAYS_DEADLY,OPERATIONS_DESC_ALWAYS_DEADLY,CHALLENGE_LEVEL,100,elite,,,,10,3000,20,4000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bornready,OPERATIONS_BORN_READY,OPERATIONS_DESC_BORN_READY,CHALLENGE_LEVEL,100,elite,,,,5,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_clearskies,OPERATIONS_CLEAR_SKIES,OPERATIONS_DESC_CLEAR_SKIES,CHALLENGE_LEVEL,100,elite,,,,15,4000,30,5000,60,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_hoopla,OPERATIONS_HOOPLA,OPERATIONS_DESC_HOOPLA,CHALLENGE_LEVEL,100,elite,,,,1,3000,3,4000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_intelligence,OPERATIONS_INTELLIGENCE,OPERATIONS_DESC_INTELLIGENCE,CHALLENGE_LEVEL,100,elite,,,,5,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_smooth_moves,OPERATIONS_SMOOTH_MOVES,OPERATIONS_DESC_SMOOTH_MOVES,CHALLENGE_LEVEL,100,elite,,,,1,3000,5,4000,15,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_thisisaknife,OPERATIONS_THIS_IS_A_KNIFE,OPERATIONS_DESC_THIS_IS_A_KNIFE,CHALLENGE_BLANK,100,elite,,,,1,4000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_twiceasdeadly,OPERATIONS_TWICE_AS_DEADLY,OPERATIONS_DESC_TWICE_AS_DEADLY,CHALLENGE_LEVEL,100,elite,,,,1,3000,2,4000,3,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_throwaway,OPERATIONS_THROW_AWAY,OPERATIONS_DESC_THROW_AWAY,CHALLENGE_LEVEL,100,intimidation,,,,2,4000,5,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_avenger,OPERATIONS_AVENGER,OPERATIONS_DESC_AVENGER,CHALLENGE_LEVEL,1000,revenge,,,,10,4000,25,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_carbomb,OPERATIONS_CAR_BOMB,OPERATIONS_DESC_CAR_BOMB,CHALLENGE_LEVEL,100,basic,,,,2,4000,5,5000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_backstabber,OPERATIONS_BACKSTABBER,OPERATIONS_DESC_BACKSTABBER,CHALLENGE_LEVEL,100,humiliation,,,,1,3000,5,4000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_miserylovescompany,OPERATIONS_MISERY_LOVES_COMPANY,OPERATIONS_DESC_MISERY_LOVES_COMPANY,CHALLENGE_LEVEL,100,humiliation,,,,1,3000,2,4000,3,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_cruelty,OPERATIONS_CRUELTY,OPERATIONS_DESC_CRUELTY,CHALLENGE_LEVEL,100,humiliation,,,,1,3000,5,4000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_rival,OPERATIONS_RIVAL,OPERATIONS_DESC_RIVAL,CHALLENGE_LEVEL,100,humiliation,,,,1,3000,15,4000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_ouch,OPERATIONS_OUCH,OPERATIONS_DESC_OUCH,CHALLENGE_LEVEL,100,humiliation,,,,1,3000,5,4000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_tangodown,OPERATIONS_TANGO_DOWN,OPERATIONS_DESC_TANGO_DOWN,CHALLENGE_LEVEL,100,humiliation,,,,1,3000,5,4000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_extremecruelty,OPERATIONS_EXTREME_CRUELTY,OPERATIONS_DESC_EXTREME_CRUELTY,CHALLENGE_LEVEL,100,humiliation,,,,1,3000,25,4000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_hardlanding,OPERATIONS_HARD_LANDING,OPERATIONS_DESC_HARD_LANDING,CHALLENGE_LEVEL,100,humiliation,,,,1,3000,15,4000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_starryeyed,OPERATIONS_STARRY_EYED,OPERATIONS_DESC_STARRY_EYED,CHALLENGE_LEVEL,100,final_killcam,,,,2,4000,5,5000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_lokikiller,OPERATIONS_LOKI_KILLER,OPERATIONS_DESC_LOKI_KILLER,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_hotshot,OPERATIONS_HOT_SHOT,OPERATIONS_DESC_HOT_SHOT,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_untouchable,OPERATIONS_UNTOUCHABLE,OPERATIONS_DESC_UNTOUCHABLE,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_gryphonattack,OPERATIONS_GRYPHON_ATTACK,OPERATIONS_DESC_GRYPHON_ATTACK,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_og,OPERATIONS_OG,OPERATIONS_DESC_OG,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_theedge,OPERATIONS_THE_EDGE,OPERATIONS_DESC_THE_EDGE,CHALLENGE_LEVEL,100,final_killcam,,,,5,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_thanksbuddy,OPERATIONS_THANKS_BUDDY,OPERATIONS_DESC_THANKS_BUDDY,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_noescape,OPERATIONS_NO_ESCAPE,OPERATIONS_DESC_NO_ESCAPE,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bestinshow,OPERATIONS_BEST_IN_SHOW,OPERATIONS_DESC_BEST_IN_SHOW,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bestmates,OPERATIONS_BEST_MATES,OPERATIONS_DESC_BEST_MATES,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_heli_sniper_finalkill,OPERATIONS_HELI_SNIPER_FINALKILL,OPERATIONS_DESC_HELI_SNIPER_FINALKILL,CHALLENGE_BLANK,100,final_killcam,,,,1,5000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_noplacetohide,OPERATIONS_NO_PLACE_TO_HIDE,OPERATIONS_DESC_NO_PLACE_TO_HIDE,CHALLENGE_BLANK,10,prestige,,,,1,6000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_survivor,OPERATIONS_THE_SURVIVOR,OPERATIONS_DESC_THE_SURVIVOR,CHALLENGE_LEVEL,100,elite,,,,1,3000,3,4000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_enemyofthestate,OPERATIONS_ENEMY_OF_THE_STATE,OPERATIONS_DESC_ENEMY_OF_THE_STATE,CHALLENGE_LEVEL,100,elite,,,,1,4000,2,5000,3,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_dominos,OPERATIONS_DOMINOS,OPERATIONS_DESC_DOMINOS,CHALLENGE_LEVEL,100,elite,,,,1,4000,2,6000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_starplayer,OPERATIONS_STAR_PLAYER,OPERATIONS_DESC_STAR_PLAYER,CHALLENGE_LEVEL,100,elite,,,,1,4000,3,5000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_fastswap,OPERATIONS_FAST_SWAP,OPERATIONS_DESC_FAST_SWAP,CHALLENGE_LEVEL,100,elite,,,,1,3000,3,4000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_thebrink,OPERATIONS_THE_BRINK,OPERATIONS_DESC_THE_BRINK,CHALLENGE_LEVEL,100,elite,,,,1,3000,3,4000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_iamrich,OPERATIONS_IM_RICH,OPERATIONS_DESC_IM_RICH,CHALLENGE_LEVEL,100,revenge,,,,5,4000,15,5000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_breakbank,OPERATIONS_BREAK_THE_BANK,OPERATIONS_DESC_BREAK_THE_BREAK,CHALLENGE_LEVEL,100,revenge,,,,1,3000,15,4000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_atm,OPERATIONS_ATM,OPERATIONS_DESC_ATM,CHALLENGE_LEVEL,100,revenge,,,,1,3000,10,4000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_timeismoney,OPERATIONS_TIME_IS_MONEY,OPERATIONS_DESC_TIME_IS_MONEY,CHALLENGE_LEVEL,100,revenge,,,,5,4000,15,5000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_overdraft,OPERATIONS_OVERDRAFT,OPERATIONS_DESC_OVERDRAFT,CHALLENGE_LEVEL,100,revenge,,,,1,3000,5,4000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bangforbuck,OPERATIONS_BANG_FOR_YOUR_BUCK,OPERATIONS_DESC_BANG_FOR_YOUR_BUCK,CHALLENGE_LEVEL,100,revenge,,,,5,4000,15,5000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_neverforget,OPERATIONS_NEVER_FORGET,OPERATIONS_DESC_NEVER_FORGET,CHALLENGE_LEVEL,100,revenge,,,,1,3000,3,4000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_colorofmoney,OPERATIONS_BLOOD_MONEY,OPERATIONS_DESC_BLOOD_MONEY,CHALLENGE_LEVEL,100,revenge,,,,5,4000,25,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_moneyshot,OPERATIONS_MONEY_SHOT,OPERATIONS_DESC_MONEY_SHOT,CHALLENGE_LEVEL,100,revenge,,,,1,3000,2,6000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_collateraldamage,OPERATIONS_COLLATERAL_DAMAGE,OPERATIONS_DESC_COLLATERAL_DAMAGE,CHALLENGE_LEVEL,100,precision,,,,1,4000,3,5000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_fearless,OPERATIONS_FEARLESS,OPERATIONS_DESC_FEARLESS,CHALLENGE_LEVEL,100,precision,,,,1,4000,5,5000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_grouphug,OPERATIONS_GROUP_HUG,OPERATIONS_DESC_GROUP_HUG,CHALLENGE_LEVEL,100,precision,,,,1,4000,2,5000,3,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_airborne,OPERATIONS_AIRBORNE,OPERATIONS_DESC_AIRBORNE,CHALLENGE_LEVEL,100,precision,,,,1,4000,3,5000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_nbk,OPERATIONS_NBK,OPERATIONS_DESC_NBK,CHALLENGE_LEVEL,100,precision,,,,1,4000,3,5000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_basejump,OPERATIONS_BASE_JUMP,OPERATIONS_DESC_BASE_JUMP,CHALLENGE_LEVEL,100,basic,,,,1,1000,15,2000,30,3000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_flyswatter,OPERATIONS_FLYSWATTER,OPERATIONS_DESC_FLYSWATTER,CHALLENGE_LEVEL,100,basic,,,,1,3000,3,4000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_assists,OPERATIONS_POINT_GUARD,OPERATIONS_DESC_POINT_GUARD,CHALLENGE_LEVEL,100,basic,,,,25,4000,50,5000,100,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_its_personal,OPERATIONS_ITS_PERSONAL,OPERATIONS_DESC_ITS_PERSONAL,CHALLENGE_LEVEL,10,equipment,,,,1,3000,5,4000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_omnicide,OPERATIONS_OMNICIDE,OPERATIONS_DESC_OMNICIDE,CHALLENGE_LEVEL,100,intimidation,,,,1,3000,3,4000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_wargasm,OPERATIONS_WARGASM,OPERATIONS_DESC_WARGASM,CHALLENGE_LEVEL,100,intimidation,,,,1,3000,3,4000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_thebiggertheyare,OPERATIONS_THE_BIGGER_THEY_ARE,OPERATIONS_DESC_THE_BIGGER_THEY_ARE,CHALLENGE_LEVEL,100,intimidation,,,,1,3000,5,4000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_thehardertheyfall,OPERATIONS_THE_HARDER_THEY_FALL,OPERATIONS_DESC_THE_HARDER_THEY_FALL,CHALLENGE_LEVEL,100,intimidation,,,,1,3000,3,4000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_crabmeat,OPERATIONS_CRAB_MEAT,OPERATIONS_DESC_CRAB_MEAT,CHALLENGE_BLANK,100,intimidation,,,,1,6000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bullseye,OPERATIONS_BULLSEYE,OPERATIONS_DESC_BULLSEYE,CHALLENGE_LEVEL,100,intimidation,,,,1,4000,2,6000,,,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_nosecrets,OPERATIONS_NO_SECRETS,OPERATIONS_DESC_NO_SECRETS,CHALLENGE_LEVEL,100,intimidation,,,,1,3000,15,4000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_airsuperiority,OPERATIONS_FAR_SUPERIOR,OPERATIONS_DESC_FAR_SUPERIOR,CHALLENGE_LEVEL,100,intimidation,,,,1,3000,5,4000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_slasher,OPERATIONS_SLASHER,OPERATIONS_DESC_SLASHER,CHALLENGE_LEVEL,100,intimidation,,,,1,3000,5,4000,10,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_victor_dm,OPERATIONS_FREE_FOR_ALL_VICTOR,OPERATIONS_DESC_FREE_FOR_ALL_VICTOR,CHALLENGE_LEVEL,100,operations,,,,5,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_teamplayer,OPERATIONS_TEAM_PLAYER,OPERATIONS_DESC_TEAM_PLAYER,CHALLENGE_LEVEL,100,operations,,,,10,4000,25,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_mvp_tdm,OPERATIONS_MVP_TEAM_DEATHMATCH,OPERATIONS_DESC_MVP_TEAM_DEATHMATCH,CHALLENGE_LEVEL,100,operations,,,,1,4000,2,5000,3,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_teamplayer_hc,OPERATIONS_HARDCORE_TEAM_PLAYER,OPERATIONS_DESC_HARDCORE_TEAM_PLAYER,CHALLENGE_LEVEL,100,operations,,,,10,4000,25,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_mvp_thc,OPERATIONS_MVP_TEAM_HARDCORE,OPERATIONS_DESC_MVP_TEAM_HARDCORE,CHALLENGE_LEVEL,100,operations,,,,1,4000,2,5000,3,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bombdown,OPERATIONS_BOMB_DOWN,OPERATIONS_DESC_BOMB_DOWN,CHALLENGE_LEVEL,100,operations,,,,1,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bombdefender,OPERATIONS_BOMB_DEFENDER,OPERATIONS_DESC_BOMB_DEFENDER,CHALLENGE_LEVEL,100,operations,,,,3,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bombplanter,OPERATIONS_BOMB_PREVENTION,OPERATIONS_DESC_BOMB_PREVENTION,CHALLENGE_LEVEL,100,operations,,,,3,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_hero,OPERATIONS_DEFUSER,OPERATIONS_DESC_DEFUSER,CHALLENGE_LEVEL,100,operations,,,,2,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_lastmanstanding,OPERATIONS_LAST_MAN_STANDING,OPERATIONS_DESC_LAST_MAN_STANDING,CHALLENGE_LEVEL,100,operations,,,,1,4000,15,5000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_saboteur,OPERATIONS_SABOTEUR,OPERATIONS_DESC_SABOTEUR,CHALLENGE_LEVEL,100,operations,,,,5,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_alive,OPERATIONS_ALIVE_AND_KICKIN,OPERATIONS_DESC_ALIVE_AND_KICKIN,CHALLENGE_LEVEL,100,operations,,,,2,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_blitz_score,OPERATIONS_BLITZ_SCORE,OPERATIONS_DESC_BLITZ_SCORE,CHALLENGE_LEVEL,100,operations,,,,25,4000,50,5000,100,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_blitz_victor,OPERATIONS_BLITZ_VICTOR,OPERATIONS_DESC_BLITZ_VICTOR,CHALLENGE_LEVEL,100,operations,,,,10,4000,25,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_bromance,OPERATIONS_BROMANCE,OPERATIONS_DESC_BROMANCE,CHALLENGE_LEVEL,100,operations,,,,5,4000,15,5000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_clocking,OPERATIONS_CLOCKING_OFF_EARLY,OPERATIONS_DESC_CLOCKING_OFF_EARLY,CHALLENGE_LEVEL,100,operations,,,,1,4000,10,5000,20,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_crank_victor,OPERATIONS_CRANK_VICTOR,OPERATIONS_DESC_CRANK_VICTOR,CHALLENGE_LEVEL,100,operations,,,,10,4000,25,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_cranky,OPERATIONS_CRANKY,OPERATIONS_DESC_CRANKY,CHALLENGE_LEVEL,100,operations,,,,100,4000,200,5000,300,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_cranked_reset,OPERATIONS_CRANKED_RESET,OPERATIONS_DESC_CRANKED_RESET,CHALLENGE_BLANK,100,operations,,,,1,4000,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_denied,OPERATIONS_DENIED,OPERATIONS_DESC_DENIED,CHALLENGE_LEVEL,100,operations,,,,10,4000,20,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_domcap,OPERATIONS_DOMINATION_CAPTURE,OPERATIONS_DESC_DOMINATION_CAPTURE,CHALLENGE_LEVEL,100,operations,,,,50,4000,100,5000,150,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_domdom,OPERATIONS_DOMINATION_DOMINATOR,OPERATIONS_DESC_DOMINATION_DOMINATOR,CHALLENGE_LEVEL,100,operations,,,,10,4000,15,5000,30,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_domprotector,OPERATIONS_DOMINATION_PROTECTOR,OPERATIONS_DESC_DOMINATION_PROTECTOR,CHALLENGE_LEVEL,100,operations,,,,100,4000,200,5000,300,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_dom_victor,OPERATIONS_DOMINATION_VICTOR,OPERATIONS_DESC_DOMINATION_VICTOR,CHALLENGE_LEVEL,100,operations,,,,10,4000,20,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_grind_victor,OPERATIONS_GRIND_VICTOR,OPERATIONS_DESC_GRIND_VICTOR,CHALLENGE_LEVEL,100,operations,,,,10,4000,20,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_grinder,OPERATIONS_GRINDER,OPERATIONS_DESC_GRINDER,CHALLENGE_LEVEL,100,operations,,,,25,4000,50,5000,100,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_hardcore_extreme,OPERATIONS_HARDCORE_TO_THE_EXTREME,OPERATIONS_DESC_HARDCORE_TO_THE_EXTREME,CHALLENGE_LEVEL,100,operations,,,,15,4000,30,5000,60,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_hideandseek,OPERATIONS_HIDE_AND_SEEK,OPERATIONS_DESC_HIDE_AND_SEEK,CHALLENGE_LEVEL,100,operations,,,,10,4000,20,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_hunted_victor,OPERATIONS_HUNTED_VICTOR,OPERATIONS_DESC_HUNTED_VICTOR,CHALLENGE_LEVEL,100,operations,,,,10,4000,20,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_infected,OPERATIONS_INFECTED_VICTOR,OPERATIONS_DESC_INFECTED_VICTOR,CHALLENGE_LEVEL,100,operations,,,,10,4000,20,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_collector,OPERATIONS_KILL_CONFIRMED_COLLECTOR,OPERATIONS_DESC_KILL_CONFIRMED_COLLECTOR,CHALLENGE_LEVEL,100,operations,,,,150,4000,300,5000,500,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_denier,OPERATIONS_KILL_CONFIRMED_DENIER,OPERATIONS_DESC_KILL_CONFIRMED_DENIER,CHALLENGE_LEVEL,100,operations,,,,150,4000,300,5000,500,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_conf_victor,OPERATIONS_KILL_CONFIRMED_VICTOR,OPERATIONS_DESC_KILL_CONFIRMED_VICTOR,CHALLENGE_LEVEL,100,operations,,,,10,4000,20,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_lockdown,OPERATIONS_LOCK_DOWN,OPERATIONS_DESC_LOCK_DOWN,CHALLENGE_LEVEL,100,operations,,,,1,4000,3,5000,5,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
ch_rescuer,OPERATIONS_RESCUER,OPERATIONS_DESC_RESCUER,CHALLENGE_LEVEL,100,operations,,,,10,4000,20,5000,50,6000,,,X,X,X,X,X,X,X,X,X,X,,,,,,,,
